"","Units","scenario","region","fuel","year","value","rundate"
"167","1975$/GJ","PolicyReference","Africa_Northern","electricity",2055,8.81471,2024-03-11 09:44:58
"168","1975$/GJ","PolicyReference","Africa_Northern","electricity",2060,8.8806,2024-03-11 09:44:58
"169","1975$/GJ","PolicyReference","Africa_Northern","electricity",2065,8.94849,2024-03-11 09:44:58
"170","1975$/GJ","PolicyReference","Africa_Northern","electricity",2070,8.99556,2024-03-11 09:44:58
"171","1975$/GJ","PolicyReference","Africa_Northern","electricity",2075,9.05513,2024-03-11 09:44:58
"172","1975$/GJ","PolicyReference","Africa_Northern","electricity",2080,9.0931,2024-03-11 09:44:58
"173","1975$/GJ","PolicyReference","Africa_Northern","electricity",2085,9.05562,2024-03-11 09:44:58
"174","1975$/GJ","PolicyReference","Africa_Northern","electricity",2090,8.99319,2024-03-11 09:44:58
"175","1975$/GJ","PolicyReference","Africa_Northern","electricity",2095,8.96848,2024-03-11 09:44:58
"176","1975$/GJ","PolicyReference","Africa_Northern","electricity",2100,8.94714,2024-03-11 09:44:58
"177","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",1975,4.15213,2024-03-11 09:44:58
"178","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",1990,11.9591,2024-03-11 09:44:58
"179","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2005,12.3177,2024-03-11 09:44:58
"180","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2010,18.5928,2024-03-11 09:44:58
"181","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2015,18.223,2024-03-11 09:44:58
"182","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2020,16.3933,2024-03-11 09:44:58
"183","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2025,17.7144,2024-03-11 09:44:58
"184","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2030,16.2711,2024-03-11 09:44:58
"185","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2035,15.3201,2024-03-11 09:44:58
"186","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2040,14.7738,2024-03-11 09:44:58
"187","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2045,14.5746,2024-03-11 09:44:58
"188","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2050,14.4602,2024-03-11 09:44:58
"189","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2055,14.6773,2024-03-11 09:44:58
"190","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2060,14.6614,2024-03-11 09:44:58
"191","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2065,15.0729,2024-03-11 09:44:58
"192","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2070,15.3133,2024-03-11 09:44:58
"193","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2075,15.5645,2024-03-11 09:44:58
"194","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2080,15.5947,2024-03-11 09:44:58
"195","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2085,15.2862,2024-03-11 09:44:58
"196","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2090,14.6998,2024-03-11 09:44:58
"197","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2095,14.0081,2024-03-11 09:44:58
"198","1975$/GJ","PolicyReference","Africa_Southern","elect_td_bld",2100,13.8596,2024-03-11 09:44:58
"199","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",1975,1.87213,2024-03-11 09:44:58
"200","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",1990,9.76407,2024-03-11 09:44:58
"201","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2005,10.2077,2024-03-11 09:44:58
"202","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2010,16.5228,2024-03-11 09:44:58
"203","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2015,16.193,2024-03-11 09:44:58
"204","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2020,14.9172,2024-03-11 09:44:58
"205","1975$/GJ","PolicyReference","Africa_Southern","elect_td_ind",2025,17.2562,2024-03-11 09:44:58
