"","Units","scenario","region","fuel","year","value","rundate"
"154","1975$/GJ","Reference","Africa_Northern","elect_td_trn",2100,10.4735,2024-02-25 19:37:56
"155","1975$/GJ","Reference","Africa_Northern","electricity",1975,5.56866,2024-02-25 19:37:56
"156","1975$/GJ","Reference","Africa_Northern","electricity",1990,6.93388,2024-02-25 19:37:56
"157","1975$/GJ","Reference","Africa_Northern","electricity",2005,6.51445,2024-02-25 19:37:56
"158","1975$/GJ","Reference","Africa_Northern","electricity",2010,8.3469,2024-02-25 19:37:56
"159","1975$/GJ","Reference","Africa_Northern","electricity",2015,8.76119,2024-02-25 19:37:56
"160","1975$/GJ","Reference","Africa_Northern","electricity",2020,8.28612,2024-02-25 19:37:56
"161","1975$/GJ","Reference","Africa_Northern","electricity",2025,7.89703,2024-02-25 19:37:56
"162","1975$/GJ","Reference","Africa_Northern","electricity",2030,7.51586,2024-02-25 19:37:56
"163","1975$/GJ","Reference","Africa_Northern","electricity",2035,7.25968,2024-02-25 19:37:56
"164","1975$/GJ","Reference","Africa_Northern","electricity",2040,7.12065,2024-02-25 19:37:56
"165","1975$/GJ","Reference","Africa_Northern","electricity",2045,7.01542,2024-02-25 19:37:56
"166","1975$/GJ","Reference","Africa_Northern","electricity",2050,7.01903,2024-02-25 19:37:56
"167","1975$/GJ","Reference","Africa_Northern","electricity",2055,7.04583,2024-02-25 19:37:56
"168","1975$/GJ","Reference","Africa_Northern","electricity",2060,6.96246,2024-02-25 19:37:56
"169","1975$/GJ","Reference","Africa_Northern","electricity",2065,6.89335,2024-02-25 19:37:56
"170","1975$/GJ","Reference","Africa_Northern","electricity",2070,6.8824,2024-02-25 19:37:56
"171","1975$/GJ","Reference","Africa_Northern","electricity",2075,6.94793,2024-02-25 19:37:56
"172","1975$/GJ","Reference","Africa_Northern","electricity",2080,7.01806,2024-02-25 19:37:56
"173","1975$/GJ","Reference","Africa_Northern","electricity",2085,7.085,2024-02-25 19:37:56
"174","1975$/GJ","Reference","Africa_Northern","electricity",2090,7.1438,2024-02-25 19:37:56
"175","1975$/GJ","Reference","Africa_Northern","electricity",2095,7.17739,2024-02-25 19:37:56
"176","1975$/GJ","Reference","Africa_Northern","electricity",2100,7.23043,2024-02-25 19:37:56
"177","1975$/GJ","Reference","Africa_Southern","elect_td_bld",1975,4.15213,2024-02-25 19:37:56
"178","1975$/GJ","Reference","Africa_Southern","elect_td_bld",1990,11.9591,2024-02-25 19:37:56
"179","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2005,12.3177,2024-02-25 19:37:56
"180","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2010,18.5928,2024-02-25 19:37:56
"181","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2015,18.223,2024-02-25 19:37:56
"182","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2020,16.4822,2024-02-25 19:37:56
"183","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2025,15.8376,2024-02-25 19:37:56
"184","1975$/GJ","Reference","Africa_Southern","elect_td_bld",2030,15.4299,2024-02-25 19:37:56
